id,Tienda
26804,OPERADORA DE FRANQUICIAS ALSEA S.A.P.I. DE C.V.
26805,RESTAURANTE BAR QUIROGA
26806,PAPELERIA S/N
26807,DEPOSITO DE CERVEZA LA ESPIGA DE ORO I
26808,CREMERIA Y ABARROTES LA TAPATIA
26809,NUEVA WALMART DE MEXICO S. DE R.L. DE C.V.
26810,ESTETICA CANINA WOWPISIMO
26811,ESTETICA CANINA WOWPISIMO
26812,COMIDA CHINA JIN LUN
26813,PHARMA PLUS S.A DE C.V.
26814,MISCELANEA LA GUADALUPANA
26815,JARDIN DE NIÑOS INSTITUTO STEVE JOBS
26816,CREMERIA 2000
26817,CADENA COMERCIAL OXXO S.A. DE C.V.
26818,TIENDA COMERCIAL MEXICANA S.A DE C.V.
26819,TIENDAS EXTRA S.A DE C.V.
26820,DULCERIA LA NACIONAL
26821,NUEVA WALMART DE MEXICO S. DE R.L. DE C.V.
26822,SUPERCITO PEQUES
26823,SUPER COMPRAS  LY.
26824,GRUPO OPERATIVO MART S.A DE C.V.
26825,NUEVA WALMART DE MEXICO S. DE R.L. DE C.V
26826,TIENDAS TRES B S.A DE C.V.
26827,PRODUCTOS DE CONSUMO Z .S A DE C.V.
26828,MERCERIA CASA DIANA
26829,VENTA DE ROPA INTERIOR PANTY LUK
26830,VENTA DE ROPA INTERIOR PANTY LUK
26831,TIENDAS SORIANA S.A. DE C.V.
26832,TIENDAS SORIANA S.A. DE C.V.
26833,TIENDAS SORIANA S.A. DE C.V.
26834,MATERIAS PRIMAS CANDY MANIAX
26835, SUPER CITY  Y/O ADRIANA DE LA TORRE VERDUSCO
26836, SALLY BEATY  SUPLLY .Y/O COMPANY DE MEXICO S. DE R.L. DE C.V.
26837,MODATELAS S.A DE C.V.
26838,MODATELAS S.A DE C.V.
26839,VENTA DE ROPA PROMODA
26840,VENTA DE ROPA PROMODA
26841,7 ELEVEN DE MEXICO S.A DE C.V.
26842,7 ELEVEN DE MEXICO S.A DE C.V.
26843,7 ELEVEN DE MEXICO S.A DE C.V.
26844,WALDOïS DOLAR MART DE MEXICO S R.L. C.V.
26845,WALDOïS DOLAR MART DE MEXICO S R.L. C.V.
26846,ABARROTES LA UNION NACIONAL S.A.
26847,NUEVA WALMART DE MEXICO S DE R.L. DE C.V.
26848,TIENDAS SUPER PRECIO S.A DE C.V.
26849,ABARROTES THE OXXTRO
26850,CREMERIA Y ABARROTES  ARBOL DE LA ABUNDANCIA
26851,CREMERIA Y ABARROTES  ARBOL DE LA ABUNDANCIA
26852,TIENDAS SORIANA S.A. DE C.V.
26853,ABARROTES MI PUEBLITO
26854,MINI SUPER MAMPRHY
26855,CREMERIA LA CHIQUITA
26856,CREMERIA LA CHIQUITA
26857,CREMERIA LA CHIQUITA
26858,CREMERIA ALPINA
26859,CREMERIA ALPINA
26860,REFACCIONARIA PARRILLA Y/O REFACCIONARIA ASTUDILLO PARILLA S.A. DE C.V.
26861,REFACCIONARIA PARRILLA Y/O REFACCIONARIA ASTUDILLO PARILLA S.A. DE C.V.
26862,ABARROTES EL SOL SALE PARA TODOS
26863,TIENDAS SORIANA S.A. DE C.V.
26864,TIENDAS SORIANA S.A. DE C.V.
26865,MISCELANEA TOMEY
26866,MISCELANEA TOMEY
26867,PELUCHILANDIA
26868,ABARROTES ARLIM
26869,ABARROTES CHILACA MARKET
26870,MISCELANEA LA MADRILEÑA
26871,MISCELANEA GYNA
26872,CADENA COMERCIAL OXXO S.A DE C.V.
26873,TIENDAS SORIANA S.A. DE C.V.
26874,TIENDAS SORIANA S.A. DE C.V.
26875,TIENDAS SORIANA S.A. DE C.V.
26876,MASKOTA S.A. DE C.V.
26877,MASKOTA S.A. DE C.V.
26878,AUTO HOTEL LAS VEGAS S.A. DE C.V.
26879,AUTO HOTEL LAS VEGAS S.A. DE C.V.
26880,HOTEL CAPRI /HOTELES MEXICANOS PARA EL TURISMO S.A.
26881,ABARROTES LUPITA S.A.
26882,GRUPO OPERATIVO MART S.A DE C. V.
26883,ABARROTES  VINOS Y LICORES SAN FRANCISCO
26884,ABARROTES SAN FRANCISCO
26885,TIENDA CHEDRAUI S.A. DE C.V.
26886,MASKOTA S.A. DE C.V.
26887,SALVAJE TENTACION Y/O CORPORACION MISAC S.A DE C.V.
26888,HOTEL LA LOMA
26889,CREMERIA  LA CHIQUITA
26890,CREMERIA  LA CHIQUITA
26891,CREMERIA  LA CHIQUITA
26892,ABARROTES LA SEVILLANA
26893,CREMERIA S/N
26894,CREMERIA S/N
26895,CREMERIA S/N
26896,DULCERIA  MAC MA
26897,ABARROTES GONZALEZ
26898,ARTICULOS DE PIEL S/N
26899,MODATELAS S.A DE C.V.
26900,CONTROLADORA DE FARMACIAS S.A.P.I. DE C.V.
26901,STUDIO F PERINORTE
26902,VICKY FORM  S.A.P.I DE C.V.
26903,ABARROTES VINOS Y LICORES OASIS
26904,ABARROTES Y VINOS VALEDOR
26905,ABARROTES  VINOS Y LICORES LA HUASTECA
26906,MISCELANEA LA CHINITA
26907,ABARROTES EL PINOLITO
26908,ARTICULOS DE  BELLEZA JORDANA
26909,CINEPOLIS S.A. DE C.V.
26910,SANBORNS HERMANOS S.A
26911,RESTAURANTE EL ENCANTO JAROCHO
26912,MOTEL PUENTE GRANDE
26913,MOTEL VILLA JARDIN  Y/O INMOBILIARIA RASMO UNDSA S.A.D EC.V.
26914,RESTAURANT BAR ARMANDOS
26915,RESTAURANTE - BAR TOLUQUITA LA BELLA
26916,RESTAURANTE - BAR TOLUQUITA LA BELLA
26917,RESTAURANTE - BAR TOLUQUITA LA BELLA
26918,DULCERIA CHILIM BALAM
26919,DULCERIA CHILIM BALAM
26920,HOTEL OASIS
26921,HOTEL DEL LAGO
26922,RESTAURANTE ESPADISIMO CHURRASQUERIA
26923,TIENDAS EXTRA S.A DE C.V.
26924,NUEVA WALMART DE MEXICO S. DE R.L. DE C.V.
26925,HOTEL & VILLAS
26926,HOTEL DELICIAS Y/O COSTA DE MALAGA S.A. DE C.V.
26927,HOTEL DELICIAS Y/O COSTA DE MALAGA S.A. DE C.V.
26928,AUTO  HOTEL PILARES Y/O FOXO S.A. DE C.V.
26929,HOTEL REAL HACIENDA Y/O OPERTEL S.A. DE C.V.
26930,HOTEL IBIZA PLAZA   Y/O   GONDOMAR S.A. DE C.V.
26931,HOTEL KE COLOR
26932,HOTEL GRAN VIA Y/O INMOBILIARIA FORREL S.A. DE C.V.
26933,HOTEL BELESAR S.A. DE C.V.
26934,HOTEL  VILLA PORTICOS Y/O REPRESENTACIONES TURISTICAS HISPANO MEXICANO S.A. C V.
26935,HOTEL VILLA MELIAS Y/O INMOBILIARIA LOGARAM S.A. DE C.V.
26936,PESCADOS Y MARISCOS EL PRIMO Y/O GASTRONOMICA ROJOCAR S DE R.L. DE C.V.
26937,TIENDAS ALKAS S.A. DE C.V.
26938,MOTEL VILLAS PUENTE
26939,HOTEL ATENCO S.A. DE C.V.
26940,MOTEL LAS FUENTES Y/ INMOBILIARIA Y OPERADORA VALLE DE MEXICO
26941,HOTEL MAGNUM  Y/O CATOIRA S.A. DE C.V.
26942,HOTEL VILLAS MORELOS
26943,MOTEL IMPALA  S.A.
26944,HOTEL LOS PRADOS Y/O MOTELES MEXICANOS S.A.
26945,LA FUENTE Y/O HOTEL POSADA SIERRA NEVADA S.A. DE C.V.
26946,HOTEL HORIZONT / GRUPO HOTELERO JUCOMA S.A. DE C.V.
26947,AUTO HOTEL VILLA GRECA
26948,HOTEL SANTA CRUZ S. A.
26949,HOTEL FANTASY
26950,MOTEL SKALA Y/O PARADOR DE TLALNEPANTLA S.A. DE C.V.
26951,MOTEL  ANDALUZ Y/O INMOBILIARIA SAGA OURENSE S.A. DE C.V.
26952,HOTEL TULTITLAN
26953,RESTAURANTE BAR LA CHILANGUITA Y/O OPERADORA CANTINITA CUAUTITLAN S.A. DE C.V.
26954,HOTEL BALI Y/O MOTELES UNIDOS PARA EL ESTADO DE MEXICO S.A. DE C.V.
26955,MOTEL CERRO PARK Y/O MOTEL CERRO PARK S.A. DE C.V.
26956,HOTEL TIKAL Y/O INMOBILIARIA INOGAL S.A. DE C.V.
26957,HOTEL BIKOS HOTELERIA EIROAS S.A. DE C.V.
26958,HOTEL SAN ISIDRO
26959,HOTEL MADEIRA Y/O FEACSA S.A. DE C..V
26960,HOTEL VERONA  Y/O OPERADORA VENUS S.A. DE C.V.
26961,AUTO HOTEL  VILLA IZCALLI Y/O HOTELES LOGA S.A. DE CV..
26962,GRUPO INTIMATE S.A DE C.V.
26963,VENTA DE ROPA YALE
26964,VENTA DE ROPA YALE
26965,VENTA DE ROPA YALE
26966,LIZ MINELLI
26967,SALVAJE TENTACION Y/O CORPORACION MISAC S.A DE C.V.
26968,TIENDAS COMERCIAL MEXICANA S.A. DE C.V.
26969,REGALOS DE PRESTIGIO S.A DE C.V.
26970,REGALOS DE PRESTIGIO S.A DE C.V.
26971,TIENDAS SORIANA S.A. DE C.V.
26972,FARMACIA GUADALAJARA S.A DE C.V.
26973,TIENDAS EXTRA S.A  DE C.V.
26974,SUPER POLLOS NOELIA
26975,SALVAJE TENTACION Y/O CORPORACION MISAC S.A DE C.V.
26976,HOTEL METROPOLIS Y/O INMOBILIARIA GORLIZ S.A. DE C.V.
26977,COCINANDO ESPECIALIDADES S.A DE C.V.
26978,SANTORY INTERNACIONAL S. A. DE C.V.
26979,SANTORY INTERNACIONAL S. A. DE C.V.
26980,FAMSA MEXICO S.A. DE  C.V
26981,HOTEL PERINORTE Y/O HOTELERA PUERTA NORTE  S.A DE C.V.
26982,MINI SUPER LA DIVINA
26983,MINI SUPER OASIS
26984, SUPER SOYA   NUEVE S.A DE C.V.
26985,FARMACIA DAMAR
26986,OBRADOR Y EMPACADORA LA BARCA S.A. DE C.V.
26987,LINEAS Y/O JULYA S.A DE C.V.
26988,ZAPATERIA COCARO S.A. DE C.V.
26989,ROPA Y CALZADO BOTAS JOE
26990,OPERADORA KFC S.A DE C.V.  Y/O PREMIUM RESTAURANT BRANDS S DE R.L. DE C.V.
26991,EL TIEN-DON Y/O OPORTUNIDAD S.A. DE C.V.
26992,RIO AUTOSERVICIO S.A. DE C.V.
26993,MISCELANEA LA ROSA
26994,COMERCIALIZADORA GRUPO SCORPION  S.A. DE C.V.
26995,COMERCIALIZADORA GRUPO SCORPION  S.A. DE C.V.
26996,MISCELANEA LEON
26997,ABARROTES MARIA BARBARA
26998,ADN ELECTRONICA ATIZAPAN
26999,PREMIUM RESTAURANT BRANDS S DE R.L. DE C.V.
27000,VENTA DE ROPA POR DISTINCION S.A. DE C.V. Y/O MILANO
27001,VENTA DE ROPA POR DISTINCION S.A. DE C.V. Y/O MILANO
27002,NUEVA WALMART DE MEXICO S.DE R.L. DE C.V.
27003,NUEVA WALMART DE MEXICO S.DE R.L. DE C.V.
27004,TIENDAS CHEDRAHUI S.A C.V.
27005,MINISUPER  ABARROTES VINOS Y LICORES LA HERRADURA Y/O THE OXXTRO
27006,MATERIAS PRIMAS EL TEO
27007,DULCERIA CHILIM-BALAM   S. DE R.L. DE C.V.
27008,DULCERIA CHILIM-BALAM   S. DE R.L. DE C.V.
27009,OPERADORA RAINFOREST S.A. DE C.V.
27010,COSMETICOS Y ARTICULOS PARA MUJER  S/N
27011,ZAPATERIA LA MILAGRESA Y/O GRUPO MILAGRESA  S.A.D E C.V.
27012,ZAPATERIA LA MILAGRESA Y/O GRUPO MILAGRESA  S.A.D E C.V.
27013,ABARROTES LA CARRETERA
27014,ABARROTES LA LUNA
27015,SUPER ANTïS MART
27016,RESTAURANTE LOS DE PESCADO
27017,ARTICULOS DE MUJER CHACHARITAS
27018,FARMACIA GUADALAJARA S.A. DE C.V.
27019,SUPERCITO DOOM
27020,TIENDAS CHEDRAUI S.A. DE C.V.
27021,CHELAS Y MARISCOS EXPRESS PEPES
27022,MISCELANEA MAYE
27023,MARISQUERIA LOS CUÑADOS JAROCHOS
27024,MISCELANEA LA CORONA
27025,VENTA DE ROPA PARA BEBE MART Y/O BEBE MART S.A. DE C.V.
27026,TIENDAS COMERCIAL MEXICANA S.A. DE C.V.
27027,TIENDAS COMERCIAL MEXICANA S.A. DE C.V.
27028,TIENDAS COMERCIAL MEXICANA S.A. DE C.V.
27029,TIENDAS COMERCIAL MEXICANA S.A. DE C.V.
27030,TIENDAS COMERCIAL MEXICANA S.A. DE C.V.
27031,FARMACIA GUADALAJARA S.A. DE C.V.
27032,MINI SUPER EL CHINO
27033,ABARROTES EL PUMA ABARROTERO Y/O VIVERES DE TLALNEPANTLA S.A.
27034,VENTA DE ROPA FUROR
27035,GRUPO PARISINA S.A. C.V.
27036,MODATELA S.A DE C.V.
27037,RESTAURANTE MACANUDO
27038,ABARROTES LA BUENA FORTUNA
27039,TIENDAS CHEDRAHUI S.A DE C.V.
27040,CREMERIA Y ABARROTES LA TAPATIA
27041,ABARROTES VINOS Y LICORES LA HERRADURA
27042,ZAPATERIA STYLO  Y/O   CALZADO CURTIDO S.A. DE C.V.
27043,CREMERIA ROSITA
27044,ABARROTES  VINOS Y LICORES LA CANTERA
27045,MARISQUERIA  LA FLOR DE TUXPAN
27046,MARISQUERIA LAS REDES
27047,ABARROTES LUNA
27048,MINI SUPER  SHERWOOD
27049,NUEVA WALMART DE MEXICO S DE .R.L. DE C.V.
27050,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V.
27051,TIENDAS EXTRA S.A DE C.V.
27052,TIENDAS EXTRA S.A DE C.V.
27053,MISCELANEA VIVEROS
27054,CREMERIA MEXICO
27055,CREMERIA MEXICO
27056,CREMERIA MEXICO
27057,CREMERIA MEXICO
27058,CREMERIA 2000
27059,CREMERIA 2000
27060,CREMERIA 2000
27061,CREMERIA 2000
27062,MISCELANEA EL DESPACHO
27063,MARISQUERIA SOLO VERACRUZ ES BELLO Y/O BOGOVANTE S.A DE C.V.
27064,MARISQUERIA EL GUSTO JAROCHO
27065,NUEVA WALMART DE MEXICO S. DE R.L. DE C.V.
27066,CREMERIA Y SALCHICHONERIA LA PRUEBA
27067,CHILES SECOS Y SEMILLAS XALISIENCE
27068,CHILES SECOS Y SEMILLAS XALISIENCE
27069,CHILES SECOS Y SEMILLAS XALISIENCE
27070,ABARROTES ANGEL
27071,ABARROTES DIPASA
27072,ABARROTES DIPASA
27073,ABARROTES DIPASA
27074,ABARROTES EL DORADO
27075,ABARROTES EL DORADO
27076,MISCELANEA LA HIDALGUENSE
27077,MARISQUERIA DON ROQUE
27078,FARMACIA GUADALAJARA S.A. DE C.V.
27079,FARMACIA GUADALAJARA S.A. DE C.V.
27080,FARMACIA LA GENEROSA
27081,NUEVA WALMART DE MEXICO S. DE R.L. DE C.V.
27082,TIENDAS COMERCIAL MEXICANA S.A. DE C.V.
27083,CREMERIA 2000
27084,CREMERIA 2000
27085,CREMERIA 2000
27086,CENTRO GASTRONOMICO LA BARRANCA S.A DE C.V.
27087,SCORPIONS DISTRIBUIDOR MAYORISTA S.A DE C.V.
27088,FARMACIA BENAVIDES S.A DE C.V.
27089,LONJA MERCANTIL EL HERMANO
27090,VINOS Y ABARROTES TONY
27091,FARMACIA BENAVIDES S.A.B. DE C.V.
27092,RESTAURANTE BAR STK & GRILLïS
27093,CENTRO GASTRONOMICO LA BARRANCA S.A DE C.V.
27094,CREMERIA LA FLOR
27095,CHILES Y SEMILLAS S/N
27096,NUEVA WALMART DE MEXICO S. DE R.L. DE C.V.
27097,NUEVA WALMART DE MEXICO S. DE R.L. DE C.V.
27098,GRUPO ZORRO ABARROTERO S.A. C.V.
27099,CONTROLADORA DE FARMACIAS S.A.P.I DE C.V.
27100,ABARROTES GUERRERO ROJO
27101,ABARROTES  VINOS Y LICORES PARICUTIN
27102,ABARROTES RUIZ III
27103, MY CANDY
27104, MY CANDY
27105,CREMERIA 2000
27106,CREMERIA 2000
27107,PESCADOS FRITOS Y MARISCOS EL PRIMO
27108,ARTICULOS PARA  MASCOTA SMALL ANIMALS
27109,NUEVA WALMART DE MEXICO S. DE R.L. DE C.V.
27110,ABARROTES MANOLOS
27111,COMERCIALIZADORA PRODYM S.A DE C.V.
27112,COMERCIALIZADORA PRODYM S.A DE C.V.
27113,ABARROTES  VINOS Y LICORES LA PREFERIDA
27114,ABARROTES  VINOS Y LICORES LA PREFERIDA
27115,ABARROTES Y MISCELANEA S/N
27116,MINISUPER II
27117,ABARROTES MAGOS
27118,ABARROTES LA MORENITA Y/GUILLERMO ALFREDO ESPINOSA DE LOS MONTEROS SANCHEZ
27119,TIENDAS EXTRA S.A DE C.V.
27120,PRICHOS
27121,PRICHOS
27122,GRUPO OPERATIVO MART S.A DE C.V.
27123,QUESOS ARTESANALES LA GUADALUPANA
27124,QUESOS ARTESANALES LA GUADALUPANA
27125,ABARROTES LA AURORA
27126,CHILES SECOS Y SEMILLAS S/N
27127,TIENDA SORIANA S.A. DE C.V.
27128,CREMERIA LA BARCA
27129,CREMERIA LA BARCA
27130,FARMACIA GUADALAJARA  S.A. DE C.V.
27131,ABARROTES LOS AJUAS
27132,CENTRO GASTRONOMICO LA BARRANCA S.A DE C.V.
27133,CENTRO GASTRONOMICO LA BARRANCA S.A DE C.V.
27134,CENTRO GASTRONOMICO LA BARRANCA S.A DE C.V.
27135,MUEBLERIA LA SURTIDORA
27136,CANTINA BAR EL SOL
27137,NUEVA WALT MART DE MEXICO S R.L. DE C.V.
27138,TIENDAS COMERCIAL MEXICANA S.A. DE C.V.
27139,PREMIUM RESTAURANT BRANDS S. DE R.L. DE C.V.
27140,CESARïS PIZZA S.A DE C.V.
27141,TIENDAS EXTRA S.A DE C.V.
27142,XOXXO
27143,ARCOS SERCAL INMOVILIARIA S. DE R.L. DE C.V.
27144,ABARROTES LA OCCIDENTAL
27145,ABARROTES ALEJANDRA
27146,ABARROTES ALEJANDRA
27147,ARENTEIRO GAS S.A DE C.V.
27148,ARENTEIRO GAS S.A DE C.V.
27149,NUEVA WALMART DE MEXICO S. DE R.L. DE C.V.
27150,ESPHERA EXPRESS S.A DE C.V.
27151,ABARROTERA  EL SURTIDOR
27152,CREMERIA GABY
27153,ABARROTES EL PARQUE
27154,ABARROTES EL PARQUE
27155,ABARROTES LOS 3 MIXTECOS
27156,EL CANGREJITO PIRATA
27157,UNILEVER MANUFACTURERA S DE R.L. DE C.V. Y/O PRODUCTOS HOLANDA
27158,ABARROTES VINOS Y LICORES  SAN JAVIER
27159,MARIA RITA PATIÑO ALCANTARA /  NUTRISA
27160,COMERCIAL ANFORAMA S.A.D E C.V.
27161,COMERCIAL ANFORAMA S.A.D E C.V.
27162,COMERCIAL ANFORAMA S.A.D E C.V.
27163,VINOS Y LICORES LA BARATA S.A. DE C.V.
27164,MISCELANEA EL OAXAQUEÑO
27165,VENTA DE ROPA PROMODA Y/O GRUPO EMY PROMODA S.A DE C.V
27166,MISCELANEA GARCIA
27167,TIENDA LA ECONOMICA
27168,MISCELANEA JUNIOR 11
27169,ABARROTES ESCOBEDO
27170,DULCERIA Y MATERIAS PRIMAS DANY
27171,MATERIAS PRIMAS Y DULCERIA S/N
27172,MARISQUERIA DON BETO
27173,NUEVA WALMART DE MEXICO S DE R.L. DE C.V.
27174,VINOS Y LICORES LA BARATA S.A. DE C.V.
27175,CREMERIA
27176,CREMERIA
27177,SUPER G LA FORTALEZA
27178,ABARROTES MONICA
27179,ABARROTES ESTRELLA
27180,ABARROTES ESTRELLA
27181,ABARROTES  LACTEOS Y EMBUTIDOS
27182,TIENDAS CHEDRAHUI S.A DE C.V.
27183,FARMACIA GUADALAJARA S.A. DE C.V.
27184,SEMILLAS Y CHILES SECOS
27185,LOBSTER GRILL
27186,POTZOLLCALLI S.A DE C.V.
27187,RESTAURANTE DON CARLOS Y/O RESTAURANTES METROPOLITANOS S.A. DE C.V.
27188,TIENDAS COMERCIAL MEXICANA S.A DE C.V.
27189,TIENDAS COMERCIAL MEXICANA S.A DE C.V.
27190,TIENDAS COMERCIAL MEXICANA S.A DE C.V.
27191,COSTCO DE MEXICO S.A. DE C.V.
27192,MODATELAS  S.A.P.I. DE C.V.
27193,CONTROLADORA  DE FARMACIAS DE CONVENIENCIA S.AP.I C.V.
27194,TIENDAS CHEDRAUI S.A. DE C.V.
27195,ABARROTES VINOS Y LICORES LA BAJADITA
27196,MATERIAS PRIMAS CASA HINOJOSA
27197,NUEVA WALMART DE MEXICO   S. DE R.L. DE C.V. Y/O SAMïS
27198,RESTAURANTE DE PESCADOS Y MARISCOS EL CONSENTIDO
27199,POLLO MEXICANO EXPRESS
27200,NUEVA WALMART DE MEXICO S. DE R.L. DE C.V.
27201,EL COCO FELIZ  COCINA DE MAR Y TIERRA
27202,ABARROTES LA SURTIDORA
27203,ABARROTES LA HERENCIA
27204,TAQUERIA CASA RIVAS
27205,ABARROTES CASSA
27206,ABARROTES LIZET
27207,RESTAURANTE CHABELIïS
27208,RESTAURANTE LA REAL
27209,CREMERIA Y ABARROTES LA COMARCA
27210,TIENDAS SORIANA S.A. DE C.V.
27211,ABARROTES AITON
27212,MARTI OUTLET Y/O DEPORTES MARTI S.A DE C.V.
27213,CALZADOS EL DORADO S.A DE C.V. Y/O ZAPATERIA TRES REYES
27214,TIENDAS COPPEL S.A DE C.V.
27215,CINEPOLIS S.A. DE C.V.
27216,AMOUR COSMETICS Y/O GRUPO INTIMATE S.A DE C.V.
27217,PERFUMES EUROPEOS
27218,ZAPATERIA STYLOS Y/O IMPORTADORA EL CAMPEON S.A. DE C.V.
27219,RESTAURANTE EL RECREO
27220,ABARROTES VINOS Y LICORES EL REGRESO
27221,PESCADOS Y MARISCOS
27222,CADENA COMERCIAL OXXO S.A DE C.V.
27223,TIENDA DE ABARROTES
27224,MISCELANEA ELECTRA
27225,MISCELANEA EL FARO
27226,ABARROTES LA CLASICA
27227,ABARROTES YATZIRI
27228,ABARROTES S/N
27229,MISCELANEA EDGAR
27230,TIENDAS EXTRA S.A DE C.V.
27231,SUPER G
27232,GRUPO OPERATIVO  MART S.A DE C.V.
27233,MEL-MART Y/O SARAI HERNANDEZ GONZALEZ
27234,FARMACIA GUADALAJARA S.A DE C.V.
27235,MASKOTA S.A DE C.V.
27236,PROMOTORA ABARROTERA DEL NORTE S.A DE C.V.
27237,CREMERIA LOS QUERETANOS
27238,PRENDAS DE VESTIR SUGAR BOUTIQUE
27239,MISCELANEA ROYE
27240,GASTRONOMIA SAN JOSE S.A.  DE  C.V.  Y/O LOS BISQUETS DE OBREGON
27241,MISCELANEA PATY
27242,MISCELANEA MIMI
27243,"MAMBO ""LA TIENDA DEL RUMBO Y/O DAVALOS SANDOVAL RAFAEL"
27244,ABARROTES EL AGAVE
27245,GRUPO OPERATIVO MART S.A. DE C.V.
27246,MARISCOS ISLA MUJERES   MAR Y CHELA
27247,ABARROTES JUQUILA
27248,PESCADOS Y MARISCOS LAS DELICIAS DEL GOLFO
27249,SUPER LOS HUEHUES
27250,PESCADOS Y MARISCOS EL CUÑADO
27251,OSTIONERIA LOS JAROCHOS
27252,ABARROTES MR. MARTINEZ
27253,FARMACIA SAN PABLO Y/O PHARMA PLUS S..A DE C.V.
27254,TIENDAS TRES B S.A DE C.V.
27255,MARISQUERIA PESCADITO CAMARON  Y/O DIANA GISELL TELLO SANDOVAL
27256,TIENDA SORIANA S.A. DE C.V.
27257,ABARROTES ZULY
27258,NUEVA WALMART DE MEXICO S. DE R.L. DE C.V.
27259,ABARROTES PEPE
27260,MISCELANEA KATY
27261,7 ELEVEN DE MEXICO S.A DE C.V.
27262,GASMAN MINI SUPER  Y/O OLTABEN GAS S.A DE C.V.
27263,NUEVA WALMART DE MEXICO S. DE R.L. DE C.V
27264,MASKOTA S.A. DE C.V.
27265,ABARROTES LA COMERCIAL
27266,TIENDA OASIS
27267,ABARROTES LA ROSITA
27268,ABASTECEDORA DE ABARROTES SCORPION S.A DE C.V.
27269,PRODUCTOS DE CONSUMO Z .S A DE C.V.
27270,MISCELANEA DON JUAN
27271,ABARROTES Y CREMERIA HIDALMEX
27272,ABARROTES DOÑA PORFIS
27273,ABARROTES FANI
27274,ABARROTES KARLA
27275,ABARROTES  VINOS Y LICORES FRANCO
27276,RESTAURANTE LA GRAN PATRONA
27277,TIENDAS EXTRA S A DE C.V.
27278,VENTA DE ROPA PROMODA
27279,RESTAURANTE BAR TIERRA -MAR
27280,RESTAURANTE LAS ESPADAS DEL LAGO
27281,MARISQUERIA CARIBE
27282,ABARROTES LA VITAMINA
27283,ABARROTES VINOS Y LICORES  BELEM
27284,MISCELANEA MICKI
27285,MISCELANEA  LUPITA
27286,MISCELANEA SAN MARCOS
27287,MARISQUERIA CAMARONEANDO Y/O SOLUCIONES EMPRESARIALES RODACA S A DE C.V.
27288,TIENDAS EXTRA S.A DE C.V.
27289,7 ELEVEN DE MEXICO S.A DE C.V.
27290,MISCELANEA GARCIA
27291,ARCOS SERCAL INMOBILIARIA S. DE R.L. DE C.V.
27292,VENTA DE ZAPATOS Y/O TENIS  FASHION EVERYDAY S..A DE C.V.
27293,AUTO REFACCIONES TAKIZAWA S.A.D E C.V.
27294,MULTIRAND OUTLETL STORES S.A DE C.V.
27295,RESTAURANTE TULE
27296,DEPOSITO KEY
27297,ABARROTES EL 99
27298,MISCELANEA ELVIS
27299,FARMACIA DEL AHORRO
27300,HOTELES MOTEL AUTOPARADOR TENAYUCA Y/O MOTELES UNIDOS S.A. DE C.V.
27301,MINI SUPER 7 ROJO
27302,FARMACIA ABC DE MEXICO S.A DE C.V.
27303,NUEVA WALMART DE MEXICO S DE R.L. DE C.V. (UNIDAD CUAUTITLAN IZCALLI)
27304,NUEVA WALMART DE MEXICO  S. DE R.L. DE C.V.
27305,TIENDAS SORIANA S.A. DE C.V.
27306,TIENDAS SORIANA S.A. DE C.V.
27307,TIENDAS COMERCIAL MEXICANA S..A DE C.V.
27308,ENTRE AMIGOS RESTAURANTE S.A. DE C.V.
27309,NEGOCIOS Y RECREO S.A. C.V.
27310,PESCADOS Y MARISCOS EL ARCA
27311,PESCADOS Y MARISCOS LA BOMBA REAL
27312,MISCELANEA Y/O ABARROTES
27313,ABARROTES Y CREMERIA VAQUITA LA DEL BARRIO
27314,POLLOS Y CONEJOS AL CARBON MARTINEZ
27315,TIENDA SORIANA S.A. DE C.V.
27316,FARMACIA DEL AHORRO Y/O COMERCIALIZADORA FARMACEUTICA DE CHIAPAS S.A.P.I. DE C.V
27317,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.
27318,CREMERIA EL SURTIDOR Y/O DISTRIBUIDORA MERCANTIL EL SURTIDOR S.A. DE C.V.
27319,MULTIBRAND OUTLET STORES S.A DE C V 
27320,MULTIBRAND OUTLET STORES S.A DE C.V.
27321,RESTAURANTE VERACRUZ
27322,FARMACIAS DEL AHORRO Y/O COMERCIALIZADORA FARMACEUTICA DE CHIAPAS S.A.P.I DE C.V
27323,OFFICE DEPOT DE MEXICO  S. A. DE C. V.
27324,OFFICE DEPOT DE MEXICO S.A. DE C.V.
27325,POLLERIA Y ROSTICERIA KARINA
27326,POLLOS ALA LEÑA AGUS
27327,MISCELANEA ESTRELLA
27328,MISCELANEA ARIES
27329,NUEVA WALMART DE MEXICO S.DE R.L. DE C.V.
27330,ABARROTES VINOS Y LICORES MARISOL
27331,FRUTAS Y VERDURAS  SARABIA
27332,MUEBLERIA EURO MUEBLES
27333,CONTROLADORA DE FARMACIAS S.A.PI. DE C.V.
27334,TIENDAS COPPEL S.A DE C.V.
27335,BANCO AHORRO FAMSA S A DE C.V.
27336,NUEVA WALMART DE MEXICO S. DE R.L. DE C.V.
27337,FARMACIA GUADALAJARA S.A DE C.V.
27338,FARMACIA DEL AHORRO Y/O COMERCIALIZADORA FARMACEUTICA DE CHIAPAS
27339,RESTAURANT -BAR LA CATEDRAL
