id,Producto,Tienda,Estado,Incumplimiento
7470,LECHE,LICONSA   S.A. DE C.V.,MEXICO,1
7471,LECHE,LICONSA   S.A. DE C.V.,MEXICO,0
7472,LECHE,LICONSA   S.A. DE C.V.,MEXICO,1
7473,LECHE,LICONSA   S.A. DE C.V.,MEXICO,0
7474,LECHE,LICONSA   S.A. DE C.V.,MEXICO,1
7475,LECHE,LICONSA   S.A. DE C.V.,MEXICO,0
7476,LECHE,LICONSA   S.A. DE C.V.,MEXICO,1
7477,LECHE,LICONSA   S.A. DE C.V.,MEXICO,0
7478,LECHE,LICONSA   S.A. DE C.V.,MEXICO,1
7479,LECHE,LICONSA   S.A. DE C.V.,MEXICO,0
7480,LECHE,LICONSA   S.A. DE C.V.,MEXICO,1
7481,LECHE,LICONSA   S.A. DE C.V.,MEXICO,0
7482,LECHE,LICONSA   S.A. DE C.V.,MEXICO,1
7483,TEXTILES,INTEGRACIONES PARA LA SALUD VISUAL  S.A. DE C.V.,DISTRITO FEDERAL,0
7484,TEXTILES,INTEGRACIONES PARA LA SALUD VISUAL  S.A. DE C.V.,DISTRITO FEDERAL,0
7485,ACCESORIOS PARA LENTES,INTEGRACIONES PARA LA SALUD VISUAL  S.A. DE C.V.,DISTRITO FEDERAL,0
7486,ACCESORIOS PARA LENTES,INTEGRACIONES PARA LA SALUD VISUAL  S.A. DE C.V.,DISTRITO FEDERAL,0
7487,LENTES,INTEGRACIONES PARA LA SALUD VISUAL  S.A. DE C.V.,DISTRITO FEDERAL,0
7488,LENTES,INTEGRACIONES PARA LA SALUD VISUAL  S.A. DE C.V.,DISTRITO FEDERAL,0
7489,LENTES,INTEGRACIONES PARA LA SALUD VISUAL  S.A. DE C.V.,DISTRITO FEDERAL,0
7490,ARTICULOS DE FERRETERIA,FERRETERIA Y HERRAJES LA BALLENA  S.A. DE C.V.,DISTRITO FEDERAL,0
7491,ARTICULOS DE FERRETERIA,FERRETERIA Y HERRAJES LA BALLENA  S.A. DE C.V.,DISTRITO FEDERAL,0
7492,ARTICULOS DE FERRETERIA,FERRETERIA Y HERRAJES LA BALLENA  S.A. DE C.V.,DISTRITO FEDERAL,0
7493,TEQUILA JOVEN,ABARROTES VINOS Y LICORES LA POPULAR,DISTRITO FEDERAL,0
7494,TEQUILA REPOSADO,ABARROTES VINOS Y LICORES LA POPULAR,DISTRITO FEDERAL,0
7495,TEQUILA REPOSADO,ABARROTES VINOS Y LICORES LA POPULAR,DISTRITO FEDERAL,0
7496,TEQUILA REPOSADO,ABARROTES VINOS Y LICORES EL MILAGRO,DISTRITO FEDERAL,0
7497,TEQUILA REPOSADO,ABARROTES VINOS Y LICORES EL MILAGRO,DISTRITO FEDERAL,0
7498,TEQUILA REPOSADO,ABARROTES VINOS Y LICORES EL MILAGRO,DISTRITO FEDERAL,0
7499,TEQUILA REPOSADO,VINOS Y LICORES LA VASCO Y/O MIGUEL ROMERO SANTOS,DISTRITO FEDERAL,0
7500,TEQUILA JOVEN,VINOS Y LICORES LA VASCO Y/O MIGUEL ROMERO SANTOS,DISTRITO FEDERAL,0
7501,TEQUILA REPOSADO,VINOS Y LICORES LA VASCO Y/O MIGUEL ROMERO SANTOS,DISTRITO FEDERAL,0
7502,PRODUCTOS ALIMENTICIOS,ABARROTES VINOS Y LICORES LA CAVA DE MANZA,DISTRITO FEDERAL,0
7503,FRIJOLES,ABARROTES VINOS Y LICORES LA CAVA DE MANZA,DISTRITO FEDERAL,0
7504,PRODUCTOS ALIMENTICIOS,ABARROTES VINOS Y LICORES LA CAVA DE MANZA,DISTRITO FEDERAL,0
7505,TEQUILA REPOSADO,ABARROTES VINOS Y LICORES MINI SUPER EL CARRO,DISTRITO FEDERAL,0
7506,TEQUILA REPOSADO,ABARROTES VINOS Y LICORES MINI SUPER EL CARRO,DISTRITO FEDERAL,0
7507,TEQUILA REPOSADO,ABARROTES VINOS Y LICORES MINI SUPER EL CARRO,DISTRITO FEDERAL,0
7508,PRENDAS DE VESTIR,BOUTIQUE PARADISE Y/O MARIA DEL CARMEN GOZALEZ SOTO,DISTRITO FEDERAL,0
7509,PRENDAS DE VESTIR,BOUTIQUE PARADISE Y/O MARIA DEL CARMEN GOZALEZ SOTO,DISTRITO FEDERAL,0
7510,PRENDAS DE VESTIR,BOUTIQUE PARADISE Y/O MARIA DEL CARMEN GOZALEZ SOTO,DISTRITO FEDERAL,0
7511,PRENDAS DE VESTIR,BOUTIQUE PARADISE Y/O MARIA DEL CARMEN GOZALEZ SOTO,DISTRITO FEDERAL,0
7512,PRENDAS DE VESTIR,BOUTIQUE PARADISE Y/O MARIA DEL CARMEN GOZALEZ SOTO,DISTRITO FEDERAL,0
7513,JOYERIA DE FANTASIA,BOUTIQUE PARADISE Y/O MARIA DEL CARMEN GOZALEZ SOTO,DISTRITO FEDERAL,0
7514,JOYERIA DE FANTASIA,BOUTIQUE PARADISE Y/O MARIA DEL CARMEN GOZALEZ SOTO,DISTRITO FEDERAL,0
7515,JOYERIA DE FANTASIA,BOUTIQUE PARADISE Y/O MARIA DEL CARMEN GOZALEZ SOTO,DISTRITO FEDERAL,0
7516,JOYERIA DE FANTASIA,BOUTIQUE PARADISE Y/O MARIA DEL CARMEN GOZALEZ SOTO,DISTRITO FEDERAL,0
7517,ARTICULOS DE FERRETERIA,FERRETERIA LAS MINAS Y/O MARIA GUADALUPE ORGANISTA CARDENAS,DISTRITO FEDERAL,0
7518,ARTICULOS DE FERRETERIA,FERRETERIA LAS MINAS Y/O MARIA GUADALUPE ORGANISTA CARDENAS,DISTRITO FEDERAL,0
7519,APARATOS ELECTRICOS,FERRETERIA LAS MINAS Y/O MARIA GUADALUPE ORGANISTA CARDENAS,DISTRITO FEDERAL,0
7520,APARATOS ELECTRICOS,FERRETERIA LAS MINAS Y/O MARIA GUADALUPE ORGANISTA CARDENAS,DISTRITO FEDERAL,1
7521,APARATOS ELECTRICOS,FERRETERIA LAS MINAS Y/O MARIA GUADALUPE ORGANISTA CARDENAS,DISTRITO FEDERAL,0
7522,APARATOS ELECTRICOS,FERRETERIA LAS MINAS Y/O MARIA GUADALUPE ORGANISTA CARDENAS,DISTRITO FEDERAL,1
7523,ACCESORIOS ELECTRONICOS,MC COSTURA  S.A. DE C.V.,DISTRITO FEDERAL,0
7524,MERCERIA Y BONETERIA,MC COSTURA  S.A. DE C.V.,DISTRITO FEDERAL,0
7525,MERCERIA Y BONETERIA,MC COSTURA  S.A. DE C.V.,DISTRITO FEDERAL,0
7526,MERCERIA Y BONETERIA,MC COSTURA  S.A. DE C.V.,DISTRITO FEDERAL,0
7527,MERCERIA Y BONETERIA,MC COSTURA  S.A. DE C.V.,DISTRITO FEDERAL,0
7528,LECHE,UNION DE PRODUCTORES DE LECHE DE QUERETARO S.A. DE C.V.,QUERETARO,1
7529,LECHE,UNION DE PRODUCTORES DE LECHE DE QUERETARO S.A. DE C.V.,QUERETARO,1
7530,ARTICULOS DESECHABLES,TIENDAS SUPER PRECIO  S.A. DE C.V.,DISTRITO FEDERAL,0
7531,ARTICULOS DESECHABLES,TIENDAS SUPER PRECIO  S.A. DE C.V.,DISTRITO FEDERAL,0
7532,ARTICULOS DESECHABLES,TIENDAS SUPER PRECIO  S.A. DE C.V.,DISTRITO FEDERAL,0
7533,ARTICULOS DE FERRETERIA,FERRE NAVA Y/O JOSE MARIO LECHUGA BRAMBILA,DISTRITO FEDERAL,0
7534,ARTICULOS DE FERRETERIA,FERRE NAVA Y/O JOSE MARIO LECHUGA BRAMBILA,DISTRITO FEDERAL,0
7535,ARTICULOS DE FERRETERIA,FERRE NAVA Y/O JOSE MARIO LECHUGA BRAMBILA,DISTRITO FEDERAL,0
7536,TEQUILA REPOSADO,COMERCIAL SUPER ALIANZA  S.A. DE C.V.  Y/O ABARROTES LUPITA,DISTRITO FEDERAL,0
7537,BRANDY,COMERCIAL SUPER ALIANZA  S.A. DE C.V.  Y/O ABARROTES LUPITA,DISTRITO FEDERAL,0
7538,SALSA,COMERCIAL SUPER ALIANZA  S.A. DE C.V.  Y/O ABARROTES LUPITA,DISTRITO FEDERAL,0
7539,MEZCAL,COMERCIAL SUPER ALIANZA  S.A. DE C.V.  Y/O ABARROTES LUPITA,DISTRITO FEDERAL,0
7540,TEQUILA,CADENA COMERCIAL OXXO  S.A. DE C.V.,DISTRITO FEDERAL,0
7541,TEQUILA REPOSADO,CADENA COMERCIAL OXXO  S.A. DE C.V.,DISTRITO FEDERAL,0
7542,TEQUILA REPOSADO,CADENA COMERCIAL OXXO  S.A. DE C.V.,DISTRITO FEDERAL,0
7543,TEQUILA REPOSADO,CADENA COMERCIAL OXXO  S.A. DE C.V.,DISTRITO FEDERAL,0
7544,ARTICULOS DEL HOGAR,COSAS BONITAS Y/O PERLA XOCHITL ROMERO ROMERO,DISTRITO FEDERAL,0
7545,ARTICULOS PARA DECORACION,COSAS BONITAS Y/O PERLA XOCHITL ROMERO ROMERO,DISTRITO FEDERAL,0
7546,ARTICULOS PARA DECORACION,COSAS BONITAS Y/O PERLA XOCHITL ROMERO ROMERO,DISTRITO FEDERAL,0
7547,ARTICULOS DEL HOGAR,COSAS BONITAS Y/O PERLA XOCHITL ROMERO ROMERO,DISTRITO FEDERAL,0
7548,ARTICULOS ESCOLARES,COSAS BONITAS Y/O PERLA XOCHITL ROMERO ROMERO,DISTRITO FEDERAL,0
7549,ARTICULOS DEL HOGAR,COSAS BONITAS Y/O PERLA XOCHITL ROMERO ROMERO,DISTRITO FEDERAL,0
7550,PRENDAS DE VESTIR,YUNION  S.A. DE C.V.,DISTRITO FEDERAL,0
7551,PRENDAS DE VESTIR,YUNION  S.A. DE C.V.,DISTRITO FEDERAL,0
7552,PRENDAS DE VESTIR,YUNION  S.A. DE C.V.,DISTRITO FEDERAL,0
7553,PRENDAS DE VESTIR,YUNION  S.A. DE C.V.,DISTRITO FEDERAL,0
7554,PRENDAS DE VESTIR,YUNION  S.A. DE C.V.,DISTRITO FEDERAL,0
7555,PRENDAS DE VESTIR,YUNION  S.A. DE C.V.,DISTRITO FEDERAL,0
7556,PRODUCTOS ALIMENTICIOS,COMERCIALIZADORA IMPORTADORA Y EXPORTADORA VOMAC  S.A. DE C.V.,DISTRITO FEDERAL,0
7557,PRODUCTOS ALIMENTICIOS,COMERCIALIZADORA IMPORTADORA Y EXPORTADORA VOMAC  S.A. DE C.V.,DISTRITO FEDERAL,0
7558,SALSA,COMERCIALIZADORA IMPORTADORA Y EXPORTADORA VOMAC  S.A. DE C.V.,DISTRITO FEDERAL,0
7559,PRODUCTOS ALIMENTICIOS,COMERCIALIZADORA IMPORTADORA Y EXPORTADORA VOMAC  S.A. DE C.V.,DISTRITO FEDERAL,0
7560,PRODUCTOS ALIMENTICIOS,COMERCIALIZADORA IMPORTADORA Y EXPORTADORA VOMAC  S.A. DE C.V.,DISTRITO FEDERAL,0
7561,PAN,COMERCIALIZADORA IMPORTADORA Y EXPORTADORA VOMAC  S.A. DE C.V.,DISTRITO FEDERAL,0
7562,PRODUCTOS ALIMENTICIOS,COMERCIALIZADORA IMPORTADORA Y EXPORTADORA VOMAC  S.A. DE C.V.,DISTRITO FEDERAL,0
7563,PRODUCTOS ALIMENTICIOS,COMERCIALIZADORA IMPORTADORA Y EXPORTADORA VOMAC  S.A. DE C.V.,DISTRITO FEDERAL,0
7564,GALLETAS,COMERCIALIZADORA IMPORTADORA Y EXPORTADORA VOMAC  S.A. DE C.V.,DISTRITO FEDERAL,0
7565,APARATOS ELECTRICOS,TLAPALER?A EL CLAVITO Y/O LUIS DAVID FLORES GALVAN,DISTRITO FEDERAL,0
7566,ARTICULOS DE FERRETERIA,TLAPALER?A EL CLAVITO Y/O LUIS DAVID FLORES GALVAN,DISTRITO FEDERAL,0
7567,ARTICULOS DE FERRETERIA,TLAPALER?A EL CLAVITO Y/O LUIS DAVID FLORES GALVAN,DISTRITO FEDERAL,0
7568,ARTICULOS DE FERRETERIA,TLAPALER?A EL CLAVITO Y/O LUIS DAVID FLORES GALVAN,DISTRITO FEDERAL,0
7569,ARTICULOS DE FERRETERIA,TLAPALER?A EL CLAVITO Y/O LUIS DAVID FLORES GALVAN,DISTRITO FEDERAL,0
7570,ARTICULOS DE FERRETERIA,TLAPALERIA EL SURTIDOR Y/O NIZARET CID DEL PRADO RENDON,DISTRITO FEDERAL,0
7571,ARTICULOS DE FERRETERIA,TLAPALERIA EL SURTIDOR Y/O NIZARET CID DEL PRADO RENDON,DISTRITO FEDERAL,0
7572,ARTICULOS DE FERRETERIA,TLAPALERIA EL SURTIDOR Y/O NIZARET CID DEL PRADO RENDON,DISTRITO FEDERAL,0
7573,PILAS,TLAPALERIA EL SURTIDOR Y/O NIZARET CID DEL PRADO RENDON,DISTRITO FEDERAL,0
7574,PILAS,EL IMAN DE NARVARTE  S.A. DE C.V.,DISTRITO FEDERAL,0
7575,ARTICULOS ESCOLARES,EL IMAN DE NARVARTE  S.A. DE C.V.,DISTRITO FEDERAL,0
7576,ARTICULOS DE FERRETERIA,EL IMAN DE NARVARTE  S.A. DE C.V.,DISTRITO FEDERAL,0
7577,LINTERNAS,TLAPALERIA MARTHA Y/O RODOLFO MARTIN RODRIGUEZ LOPEZ,DISTRITO FEDERAL,0
7578,APARATOS ELECTRICOS,TLAPALERIA MARTHA Y/O RODOLFO MARTIN RODRIGUEZ LOPEZ,DISTRITO FEDERAL,0
7579,APARATOS ELECTRICOS,TLAPALERIA MARTHA Y/O RODOLFO MARTIN RODRIGUEZ LOPEZ,DISTRITO FEDERAL,1
7580,ARTICULOS DE FERRETERIA,TLAPALERIA MARTHA Y/O RODOLFO MARTIN RODRIGUEZ LOPEZ,DISTRITO FEDERAL,0
7581,ARTICULOS DE FERRETERIA,TLAPALERIA Y FERRETERIA PORTALES,DISTRITO FEDERAL,0
7582,ARTICULOS DE FERRETERIA,TLAPALERIA Y FERRETERIA PORTALES,DISTRITO FEDERAL,0
7583,ARTICULOS DE FERRETERIA,TLAPALERIA Y FERRETERIA PORTALES,DISTRITO FEDERAL,0
7584,ARTICULOS DE FERRETERIA,TLAPALERIA Y FERRETERIA PORTALES,DISTRITO FEDERAL,0
7585,ARTICULOS DE FERRETERIA,TLAPALERIA Y FERRETERIA NUEVO PORVENIR Y/O ADELA APARICIO VALADEZ,DISTRITO FEDERAL,0
7586,ARTICULOS DE FERRETERIA,TLAPALERIA Y FERRETERIA NUEVO PORVENIR Y/O ADELA APARICIO VALADEZ,DISTRITO FEDERAL,0
7587,ARTICULOS DE FERRETERIA,TLAPALERIA Y FERRETERIA NUEVO PORVENIR Y/O ADELA APARICIO VALADEZ,DISTRITO FEDERAL,0
7588,ARTICULOS DE FERRETERIA,TLAPALERIA Y FERRETERIA NUEVO PORVENIR Y/O ADELA APARICIO VALADEZ,DISTRITO FEDERAL,0
7589,APARATOS ELECTRICOS,FERRETERIA PUEBLA Y/O ERIKA GLORIA VARGAS ESTRADA,DISTRITO FEDERAL,0
7590,ARTICULOS DE FERRETERIA,TLAPALERIA Y FERRETERIA SERVICIO ZARATE,DISTRITO FEDERAL,0
7591,ARTICULOS DE FERRETERIA,TLAPALERIA Y FERRETERIA SERVICIO ZARATE,DISTRITO FEDERAL,0
7592,ARTICULOS DE FERRETERIA,TLAPALERIA Y FERRETERIA SERVICIO ZARATE,DISTRITO FEDERAL,0
7593,APARATOS ELECTRICOS,CASA ALONSO Y/O HUGO GARCIA BELLO,DISTRITO FEDERAL,0
7594,ROPA INFANTIL,CANDY COLLECTION  Y/O FELIPE CARDENAS MACIEL,DISTRITO FEDERAL,0
7595,ROPA INFANTIL,CANDY COLLECTION  Y/O FELIPE CARDENAS MACIEL,DISTRITO FEDERAL,0
7596,ROPA INFANTIL,CANDY COLLECTION  Y/O FELIPE CARDENAS MACIEL,DISTRITO FEDERAL,0
7597,ARTICULOS DE PIEL,REGALOS Y JUEGOS DE MESA CAMILA,DISTRITO FEDERAL,0
7598,ARTICULOS DE PIEL,REGALOS Y JUEGOS DE MESA CAMILA,DISTRITO FEDERAL,0
7599,ARTICULOS DE PIEL,REGALOS Y JUEGOS DE MESA CAMILA,DISTRITO FEDERAL,0
7600,ARTICULOS DE PAPELERIA,NOVEDADES YANET Y/O ULISES LOZANO  MATA,DISTRITO FEDERAL,0
7601,ARTICULOS DEPORTIVOS,NOVEDADES YANET Y/O ULISES LOZANO  MATA,DISTRITO FEDERAL,0
7602,ARTICULOS DE LIMPIEZA PERSONAL,NOVEDADES YANET Y/O ULISES LOZANO  MATA,DISTRITO FEDERAL,0
7603,ARTICULOS ESCOLARES,NOVEDADES YANET Y/O ULISES LOZANO  MATA,DISTRITO FEDERAL,0
7604,TEQUILA,ABARROTES VINOS Y LICORES LA TOLUQUEÐA Y/O JOSE MAYA ALCANTARA,DISTRITO FEDERAL,0
7605,TEQUILA REPOSADO,ABARROTES VINOS Y LICORES LA TOLUQUEÐA Y/O JOSE MAYA ALCANTARA,DISTRITO FEDERAL,0
7606,LICOR DE CAFE,ABARROTES VINOS Y LICORES LA TOLUQUEÐA Y/O JOSE MAYA ALCANTARA,DISTRITO FEDERAL,0
7607,VODKA,ABARROTES VINOS Y LICORES LA TOLUQUEÐA Y/O JOSE MAYA ALCANTARA,DISTRITO FEDERAL,0
7608,TEQUILA JOVEN,VINOS Y LICORES QUERENCIA Y/O HUGO RAMIREZ UGARTE,DISTRITO FEDERAL,0
7609,TEQUILA,VINOS Y LICORES QUERENCIA Y/O HUGO RAMIREZ UGARTE,DISTRITO FEDERAL,0
7610,SALSA,VINOS Y LICORES QUERENCIA Y/O HUGO RAMIREZ UGARTE,DISTRITO FEDERAL,0
7611,ENSALADAS,VINOS Y LICORES QUERENCIA Y/O HUGO RAMIREZ UGARTE,DISTRITO FEDERAL,0
7612,CHILES,VINOS Y LICORES QUERENCIA Y/O HUGO RAMIREZ UGARTE,DISTRITO FEDERAL,0
7613,TEQUILA REPOSADO,VINOS Y LICORES LA ESTRELLA  Y/O ROGELIO SOTO CASTRO,DISTRITO FEDERAL,0
7614,TEQUILA REPOSADO,VINOS Y LICORES LA ESTRELLA  Y/O ROGELIO SOTO CASTRO,DISTRITO FEDERAL,0
7615,TEQUILA JOVEN,VINOS Y LICORES LA ESTRELLA  Y/O ROGELIO SOTO CASTRO,DISTRITO FEDERAL,0
7616,BRANDY,VINOS Y LICORES LA ESTRELLA  Y/O ROGELIO SOTO CASTRO,DISTRITO FEDERAL,0
7617,RON,VINOS Y LICORES LA ESTRELLA  Y/O ROGELIO SOTO CASTRO,DISTRITO FEDERAL,0
7618,TEQUILA,ABARROTES VINOS Y LICORES LA GRANJA  Y/O BEATRIZ OJEDA RIVERA,DISTRITO FEDERAL,0
7619,TEQUILA,ABARROTES VINOS Y LICORES LA GRANJA  Y/O BEATRIZ OJEDA RIVERA,DISTRITO FEDERAL,0
7620,TEQUILA,ABARROTES VINOS Y LICORES LA GRANJA  Y/O BEATRIZ OJEDA RIVERA,DISTRITO FEDERAL,0
7621,CHILES,ABARROTES VINOS Y LICORES LA GRANJA  Y/O BEATRIZ OJEDA RIVERA,DISTRITO FEDERAL,0
7622,FRIJOLES,ABARROTES VINOS Y LICORES LA GRANJA  Y/O BEATRIZ OJEDA RIVERA,DISTRITO FEDERAL,0
7623,LAMPARAS,ELECTRICA EL 45   S.A. DE C.V.,DISTRITO FEDERAL,0
7624,APARATOS ELECTRICOS,ELECTRICA EL 45   S.A. DE C.V.,DISTRITO FEDERAL,0
7625,APARATOS ELECTRICOS,ELECTRICA EL 45   S.A. DE C.V.,DISTRITO FEDERAL,0
7626,PRODUCTOS ALIMENTICIOS,COMERCIAL HISPANA  S. DE R.L. DE C.V.,DISTRITO FEDERAL,0
7627,LENTEJA,COMERCIAL HISPANA  S. DE R.L. DE C.V.,DISTRITO FEDERAL,0
7628,ACEITE COMESTIBLE,COMERCIAL HISPANA  S. DE R.L. DE C.V.,DISTRITO FEDERAL,0
7629,ATUN,COMERCIAL HISPANA  S. DE R.L. DE C.V.,DISTRITO FEDERAL,0
7630,ARTICULOS DESECHABLES,MATERIAS PRIMAS SIN NOMBRE Y/O MARCELINO MARQUEZ VAZQUEZ,DISTRITO FEDERAL,0
7631,ARTICULOS DESECHABLES,MATERIAS PRIMAS SIN NOMBRE Y/O MARCELINO MARQUEZ VAZQUEZ,DISTRITO FEDERAL,0
7632,ARTICULOS DESECHABLES,MATERIAS PRIMAS SIN NOMBRE Y/O MARCELINO MARQUEZ VAZQUEZ,DISTRITO FEDERAL,0
7633,ARTICULOS DESECHABLES,MATERIAS PRIMAS SIN NOMBRE Y/O MARCELINO MARQUEZ VAZQUEZ,DISTRITO FEDERAL,0
7634,APARATOS ELECTRICOS,MUSIC CLUB INTERNATIONALS  S. DE R.L. DE C.V.,MEXICO,0
7635,ARTICULOS DE FERRETERIA,RICARDO ALFREDO MENDOZA VELASCO,DISTRITO FEDERAL,0
7636,ARTICULOS DE FERRETERIA,RICARDO ALFREDO MENDOZA VELASCO,DISTRITO FEDERAL,0
7637,ARTICULOS DE FERRETERIA,RICARDO ALFREDO MENDOZA VELASCO,DISTRITO FEDERAL,0
7638,ARTICULOS DE FERRETERIA,RICARDO ALFREDO MENDOZA VELASCO,DISTRITO FEDERAL,0
7639,ARTICULOS DE PIEL,BIJOUDER'S Y/O ELENA DERSDEPANIAN SHIRINIAN,DISTRITO FEDERAL,0
7640,ARTICULOS DE PIEL,BIJOUDER'S Y/O ELENA DERSDEPANIAN SHIRINIAN,DISTRITO FEDERAL,0
7641,ARTICULOS DE PIEL,BIJOUDER'S Y/O ELENA DERSDEPANIAN SHIRINIAN,DISTRITO FEDERAL,0
7642,ARTICULOS DE PIEL,BIJOUDER'S Y/O ELENA DERSDEPANIAN SHIRINIAN,DISTRITO FEDERAL,0
7643,ARTICULOS DE PIEL,BIJOUDER'S Y/O ELENA DERSDEPANIAN SHIRINIAN,DISTRITO FEDERAL,0
7644,ARTICULOS DE PIEL,BIJOUDER'S Y/O ELENA DERSDEPANIAN SHIRINIAN,DISTRITO FEDERAL,0
7645,ARTICULOS DE PIEL,BIJOUDER'S Y/O ELENA DERSDEPANIAN SHIRINIAN,DISTRITO FEDERAL,0
7646,ARTICULOS DE PIEL,BIJOUDER'S Y/O ELENA DERSDEPANIAN SHIRINIAN,DISTRITO FEDERAL,0
7647,ACCESORIOS MUSICALES,MUSICAL 55 Y/O DISTRIBUIDORA MUSICAL INTERNACIONAL  S.A. DE C.V.,DISTRITO FEDERAL,0
7648,ACCESORIOS MUSICALES,MUSICAL 55 Y/O DISTRIBUIDORA MUSICAL INTERNACIONAL  S.A. DE C.V.,DISTRITO FEDERAL,0
7649,ACCESORIOS MUSICALES,MUSICAL 55 Y/O DISTRIBUIDORA MUSICAL INTERNACIONAL  S.A. DE C.V.,DISTRITO FEDERAL,0
7650,ACCESORIOS MUSICALES,MUSICAL 55 Y/O DISTRIBUIDORA MUSICAL INTERNACIONAL  S.A. DE C.V.,DISTRITO FEDERAL,0
7651,ACCESORIOS MUSICALES,MUSICAL 55 Y/O DISTRIBUIDORA MUSICAL INTERNACIONAL  S.A. DE C.V.,DISTRITO FEDERAL,0
7652,APARATOS ELECTRICOS,MUSICAL 55 Y/O DISTRIBUIDORA MUSICAL INTERNACIONAL  S.A. DE C.V.,DISTRITO FEDERAL,0
7653,BLANCOS PARA EL HOGAR,BE-BELEN Y/O NADER JACOBO GEORGES ANTOINE,DISTRITO FEDERAL,0
7654,ROPA INFANTIL,BE-BELEN Y/O NADER JACOBO GEORGES ANTOINE,DISTRITO FEDERAL,0
7655,ACCESORIOS INFANTILES,BE-BELEN Y/O NADER JACOBO GEORGES ANTOINE,DISTRITO FEDERAL,0
7656,TEQUILA REPOSADO,ABARROTES LA GAVIA Y/O HERNANDEZ RAMIREZ FRANCISCA,DISTRITO FEDERAL,0
7657,TEQUILA REPOSADO,ABARROTES LA GAVIA Y/O HERNANDEZ RAMIREZ FRANCISCA,DISTRITO FEDERAL,0
7658,TEQUILA REPOSADO,ABARROTES LA GAVIA Y/O HERNANDEZ RAMIREZ FRANCISCA,DISTRITO FEDERAL,0
7659,TEQUILA JOVEN,ABARROTES VINOS Y LICORES LA NUEVA  Y/O MAURICIO REBOLLAR MARTINEZ,DISTRITO FEDERAL,0
7660,TEQUILA REPOSADO,ABARROTES VINOS Y LICORES LA NUEVA  Y/O MAURICIO REBOLLAR MARTINEZ,DISTRITO FEDERAL,0
7661,TEQUILA REPOSADO,ABARROTES VINOS Y LICORES LA NUEVA  Y/O MAURICIO REBOLLAR MARTINEZ,DISTRITO FEDERAL,0
7662,DESTILADO DE AGAVE,VINOS Y ABARROTES LA ASTURIANA I  Y/O GUADALUPE MATEO FLORES,DISTRITO FEDERAL,0
7663,VODKA,VINOS Y ABARROTES LA ASTURIANA I  Y/O GUADALUPE MATEO FLORES,DISTRITO FEDERAL,0
7664,RON CARTA BLANCA,VINOS Y ABARROTES LA ASTURIANA I  Y/O GUADALUPE MATEO FLORES,DISTRITO FEDERAL,0
7665,TEQUILA REPOSADO,VINOS Y LICORES EL VENADO AZUL,DISTRITO FEDERAL,0
7666,TEQUILA REPOSADO,VINOS Y LICORES EL VENADO AZUL,DISTRITO FEDERAL,0
7667,TEQUILA REPOSADO,VINOS Y LICORES EL VENADO AZUL,DISTRITO FEDERAL,0
7668,MAYONESA,ABARROTES VINOS Y LICORES EL PORVENIR Y/O MA. DEL REFUGIO NAJERA GARCIA,DISTRITO FEDERAL,0
7669,PRODUCTOS ALIMENTICIOS,ABARROTES VINOS Y LICORES EL PORVENIR Y/O MA. DEL REFUGIO NAJERA GARCIA,DISTRITO FEDERAL,0
7670,TEQUILA REPOSADO,ABARROTES VINOS Y LICORES CASA RODRIGUEZ   Y/O RODRIGUEZ GARCIA RUBEN,DISTRITO FEDERAL,0
7671,TEQUILA REPOSADO,ABARROTES VINOS Y LICORES CASA RODRIGUEZ   Y/O RODRIGUEZ GARCIA RUBEN,DISTRITO FEDERAL,0
7672,TEQUILA REPOSADO,ABARROTES VINOS Y LICORES CASA RODRIGUEZ   Y/O RODRIGUEZ GARCIA RUBEN,DISTRITO FEDERAL,0
7673,TEQUILA REPOSADO,ABARROTES LA CHIQUITITA Y/O ERIC MUÐOZ ROJAS,DISTRITO FEDERAL,0
7674,TEQUILA BLANCO,ABARROTES LA CHIQUITITA Y/O ERIC MUÐOZ ROJAS,DISTRITO FEDERAL,0
7675,TEQUILA REPOSADO,ABARROTES LA CHIQUITITA Y/O ERIC MUÐOZ ROJAS,DISTRITO FEDERAL,0
7676,AGUA  PURIFICADA,ABARROTES EL 13 Y/O JOSE GUADALUPE MONTIEL GERARDO,DISTRITO FEDERAL,0
7677,FRITURAS Y BOTANAS,ABARROTES EL 13 Y/O JOSE GUADALUPE MONTIEL GERARDO,DISTRITO FEDERAL,0
7678,PRODUCTOS ALIMENTICIOS,MINISUPER DOS ESTRELLAS Y/O VICTOR JULIAN DOLORES CASTRO,DISTRITO FEDERAL,0
7679,MAYONESA,MINISUPER DOS ESTRELLAS Y/O VICTOR JULIAN DOLORES CASTRO,DISTRITO FEDERAL,0
7680,PRODUCTOS ALIMENTICIOS,MINISUPER DOS ESTRELLAS Y/O VICTOR JULIAN DOLORES CASTRO,DISTRITO FEDERAL,0
7681,APARATOS ELECTRICOS,HIP-HOP Y/O JIAN XING FANG,DISTRITO FEDERAL,0
7682,APARATOS ELECTRICOS,HIP-HOP Y/O JIAN XING FANG,DISTRITO FEDERAL,0
7683,APARATOS ELECTRICOS,HIP-HOP Y/O JIAN XING FANG,DISTRITO FEDERAL,0
7684,APARATOS ELECTRICOS,HIP-HOP Y/O JIAN XING FANG,DISTRITO FEDERAL,0
